,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
1059,600629.SH,20190531,12.05,0.1171,0.3531,0.44,20.3528,19.5603,1.9274,0.9001,0.8617,44512.7532,37287.3707,12366.9312,536378.6761,449312.8169
1060,002054.SZ,20190531,8.5,8.8021,12.3514,0.65,68.0928,51.0264,1.9509,2.1461,2.182,41923.0828,30939.6344,22048.744,356346.2038,262986.8924
1061,600136.SH,20190531,11.13,0.6928,1.4065,0.57,30.4649,30.2845,1.5308,2.0321,1.8711,48718.2186,48688.2186,23982.1548,542233.773,541899.873
1062,600998.SH,20190531,13.05,0.2628,0.7613,1.08,18.2783,16.9411,1.5719,0.2812,0.2735,187766.3613,167345.4778,57758.1273,2450351.015,2183858.4853
1063,300155.SZ,20190531,5.14,1.8177,2.6568,1.37,102.3976,75.4734,2.3812,3.0394,2.9237,54337.0602,27785.8687,19010.1919,279292.4894,142819.3651
1064,300363.SZ,20190531,9.21,1.5814,2.514,1.96,40.1521,42.0263,1.7254,4.2188,4.0805,54274.7533,31066.2544,19542.1908,499870.4779,286120.203
1065,600056.SH,20190531,13.73,0.4448,0.9899,0.95,9.4983,9.606,1.6556,0.4731,0.4491,106848.5534,101213.6064,45474.8134,1467030.6382,1389662.8159
1066,002293.SZ,20190531,9.89,0.2689,0.6944,0.79,15.3542,15.7033,2.2684,1.7053,1.715,82985.0061,77086.9737,29853.6168,820721.7103,762390.1699
1067,300654.SZ,20190531,14.38,7.2435,8.1817,1.43,63.3057,64.083,4.484,5.2789,5.1892,14002.5,6464.25,5723.04,201355.95,92955.915
1068,300288.SZ,20190531,13.36,1.2523,1.6651,0.73,43.2469,44.3168,3.42,9.8555,9.6575,33794.1402,20136.7827,15145.389,451489.7131,269027.4169
1069,002437.SZ,20190531,4.35,2.8643,7.7538,1.04,75.9517,84.4506,2.1705,1.7444,1.7256,219812.295,217209.7635,80239.6832,956183.4833,944862.4712
1070,002523.SZ,20190531,3.67,0.237,0.3411,0.62,48.636,47.9407,2.4678,3.6976,3.545,141664.08,134851.6654,93703.2016,519907.1736,494905.612
1071,603363.SH,20190531,23.59,9.582,9.9337,0.89,341.4403,307.4913,12.3392,1.7852,1.7903,43603.7,18399.2944,17747.935,1028611.283,434039.3549
1072,000595.SZ,20190531,3.02,0.5657,1.203,0.67,,,3.8166,5.339,5.5082,76427.925,75206.245,35364.6526,230812.3335,227122.8599
1073,603283.SH,20190531,20.22,10.6982,10.6982,1.36,27.1905,23.9242,4.4862,3.639,3.413,16276.39,4101.73,4101.73,329108.6058,82936.9806
1074,002851.SZ,20190531,18.32,1.7606,1.9556,2.09,42.5555,36.4659,5.159,3.593,3.0903,46945.7706,23760.8029,21391.5979,860046.5174,435297.9091
1075,300447.SZ,20190531,10.78,1.848,2.7333,1.41,,,2.6673,5.203,5.3258,31275.6713,17409.6002,11770.8702,337151.7366,187675.4902
1076,002343.SZ,20190531,8.67,1.0974,1.4026,0.98,,,2.7775,2.8695,3.1598,47494.9686,40217.9299,31466.8092,411781.3778,348689.4522
1077,300208.SZ,20190531,6.45,2.0367,3.977,1.51,26.2602,50.9993,2.3496,3.7988,4.3215,76552.5,60161.508,30810.118,493763.625,388041.7266
1078,600740.SH,20190531,8.84,3.2362,3.7372,0.75,8.7442,8.0643,1.2959,1.8539,1.9511,151604.802,65683.2758,56878.7267,1340186.4497,580640.1581
1079,300191.SZ,20190531,19.2,7.3227,12.1344,5.16,211.8734,211.4207,5.2149,56.285,61.7766,32000.0,20702.0,12493.0,614400.0,397478.4
1080,000783.SZ,20190531,7.15,0.309,0.4313,0.59,153.7168,56.4631,1.504,9.0488,7.302,552954.5446,552946.9981,396181.3437,3953624.9939,3953571.0364
1081,000416.SZ,20190531,5.24,1.4093,1.8201,0.64,139.466,115.4231,3.1678,275.1007,297.4344,53187.1494,53164.1098,41165.967,278700.6629,278579.9354
1082,002029.SZ,20190531,6.47,0.2279,0.3912,0.58,14.1189,13.8035,0.8318,1.3901,1.3789,75567.0,74427.2168,43350.7775,488918.49,481544.0927
1083,300457.SZ,20190531,22.77,2.2404,2.6209,1.38,26.3827,25.5528,2.8189,4.1018,3.965,37600.347,25204.6807,21545.6873,856159.9012,573910.5795
1084,300442.SZ,20190531,14.18,0.6532,1.0691,0.46,,,1.9406,2.4467,2.4073,10000.0,7215.0625,4408.05,141800.0,102309.5863
1085,000686.SZ,20190531,8.57,0.7313,1.2742,0.55,66.5588,27.2392,1.2995,2.9583,2.4731,234045.2915,234045.2915,134321.0589,2005768.1482,2005768.1482
1086,000893.SZ,20190531,7.79,1.7855,3.0651,2.5,1876.6582,473.01,1.6327,14.0046,13.4914,75690.3272,40074.195,23344.3396,589627.6489,312177.9791
1087,000036.SZ,20190531,7.27,0.4007,0.6016,0.85,8.5672,7.3098,1.6313,2.4887,2.2022,114148.7712,113539.8185,75626.9139,829861.5666,825434.4805
1088,601008.SH,20190531,4.74,1.8243,3.5442,0.76,1369.3133,2195.367,1.5223,3.6537,3.5692,101521.5101,101521.5101,52255.4183,481211.9579,481211.9579
1089,603383.SH,20190531,72.08,4.0735,4.8244,0.64,72.3428,71.024,8.8188,29.321,27.6401,12021.38,5801.712,4898.711,866501.0704,418187.401
1090,300565.SZ,20190531,13.69,5.1669,5.1669,0.78,170.4844,,3.8886,5.2477,6.1634,20800.0,7181.2,7181.2,284752.0,98310.628
1091,600615.SH,20190531,7.71,0.5199,0.782,0.74,155.3476,331.7096,2.4228,17.4013,20.5018,18802.0508,18762.4508,12472.3277,144963.8117,144658.4957
1092,600280.SH,20190531,3.73,0.4251,0.9663,1.1,,,2.9202,0.5192,0.5155,114833.4872,114833.4872,50514.7456,428328.9073,428328.9073
1093,300117.SZ,20190531,3.77,0.4832,1.1335,0.86,46.0124,42.9105,1.946,0.6351,0.6133,71676.0,71428.5,30450.1379,270218.52,269285.445
1094,002231.SZ,20190531,9.09,13.9881,20.7542,1.35,,,5.9149,13.1028,13.3714,35680.0,30589.375,20616.875,324331.2,278057.4188
1095,600795.SH,20190531,2.52,0.1861,0.3446,0.91,36.1647,31.2625,0.9642,0.7561,0.6339,1965039.7845,1965039.7845,1061168.8274,4951900.2569,4951900.2569
1096,001696.SZ,20190531,6.28,1.8807,2.4785,0.78,19.2242,18.5719,1.7264,1.2423,1.2551,114502.692,89117.96,67623.81,719076.9058,559660.7888
1097,000679.SZ,20190531,3.93,0.5949,0.8318,0.74,,,1.6015,1.2879,1.3651,35640.0,35635.0622,25488.6022,140065.2,140045.7944
1098,603039.SH,20190531,62.81,0.4146,0.4146,0.39,83.2332,79.5499,12.9861,9.4949,9.0568,15171.3456,5905.3184,5905.3184,952912.2171,370913.0487
1099,601929.SH,20190531,2.48,0.6672,1.0154,1.45,25.3405,25.5566,1.1625,3.8346,3.8608,311103.4228,311103.4228,204408.2264,771536.4885,771536.4885
1100,002101.SZ,20190531,7.26,0.4724,0.9434,0.74,11.4844,11.7647,0.8365,0.6378,0.6407,53236.3366,42561.1479,21315.0841,386495.8037,308993.9338
1101,600507.SH,20190531,9.11,2.2433,3.4946,1.53,4.5125,4.651,5.7049,0.7641,0.7609,144987.1485,138695.6166,89034.5952,1320832.9228,1263517.0672
1102,600469.SH,20190531,4.93,2.1887,3.9491,0.8,151.755,13.233,1.3359,0.4459,0.4479,56241.3222,56241.3222,31170.1648,277269.7184,277269.7184
1103,603708.SH,20190531,28.1,1.0989,1.0989,0.78,30.5887,29.2605,4.6283,1.033,0.9907,46800.0,15697.0899,15697.0899,1315080.0,441088.2262
1104,600552.SH,20190531,4.93,1.8166,2.5265,1.11,87.4229,82.1294,1.5551,1.2355,1.179,76388.4003,73998.2969,53206.2666,376594.8135,364811.6037
1105,002553.SZ,20190531,6.4,1.4847,2.0374,1.17,24.7025,27.4662,3.3427,5.6663,5.7248,34800.0,23429.4201,17073.0201,222720.0,149948.2886
1106,002665.SZ,20190531,4.1,1.5493,2.0998,0.57,,,1.5415,18.1013,16.4598,253872.0737,225637.2539,166480.2635,1040875.5022,925112.741
1107,300632.SZ,20190531,14.55,4.8225,4.8471,1.39,22.4578,20.1005,4.0178,3.4375,3.1646,18298.2997,5782.1691,5752.8702,266240.2606,84130.5604
1108,002093.SZ,20190531,8.07,1.3616,2.9742,0.95,62.4271,79.6163,2.5284,8.2677,11.0507,100750.0,99161.9318,45395.8544,813052.5,800236.7896
1109,002619.SZ,20190531,3.43,0.847,1.5049,0.99,9.4491,9.7192,0.9656,7.6306,7.5324,184489.6231,136305.9222,76719.0787,632799.4072,467529.3131
1110,300183.SZ,20190531,14.77,3.6034,4.6283,0.57,38.8318,38.175,2.5151,6.8425,6.9625,46943.1257,26825.1127,20885.1127,693349.9666,396206.9146
1111,002269.SZ,20190531,2.66,0.1389,0.3438,0.88,165.5845,236.1327,2.292,0.8705,0.9248,251250.0,251250.0,101501.3641,668325.0,668325.0
1112,300591.SZ,20190531,6.24,1.0866,1.2451,0.94,51.5085,50.7683,3.9763,2.8077,2.6803,31200.0,11440.0,9983.99,194688.0,71385.6
1113,002769.SZ,20190531,10.08,1.0336,1.5785,1.1,36.8519,41.2602,2.7443,0.6519,0.6021,37331.8054,23566.3306,15430.7911,376304.5984,237548.6124
1114,600609.SH,20190531,3.97,0.2829,0.4799,0.48,53.7138,54.5343,11.5684,0.7058,0.696,109266.7132,109266.7132,64421.9183,433788.8514,433788.8514
1115,300482.SZ,20190531,35.08,0.5022,0.8142,0.95,39.0832,36.9934,5.9867,7.2892,6.8808,34286.3433,23961.0036,14778.4517,1202764.923,840552.0063
1116,300053.SZ,20190531,11.3,3.8524,4.0545,0.88,83.5856,83.1585,2.4601,8.7577,8.6503,70215.8212,57422.1843,54559.8507,793438.7796,648870.6826
1117,603628.SH,20190531,9.11,2.1214,2.1215,1.34,100.2998,107.2049,2.6203,2.5945,2.2856,27380.0,8880.0,8879.22,249431.8,80896.8
1118,600962.SH,20190531,9.3,1.2792,2.3691,0.86,458.0505,534.6071,2.9147,2.5317,2.5654,26221.0,25402.0,13716.4531,243855.3,236238.6
1119,601985.SH,20190531,5.52,0.2276,0.7688,1.15,18.1388,17.5145,1.8009,2.186,2.0561,1556543.0,1556543.0,460707.643,8592117.36,8592117.36
1120,300313.SZ,20190531,6.8,15.1584,29.6268,1.0,,,10.6559,20.2255,19.8925,31297.7396,18246.2105,9335.6107,212824.6293,124074.2314
1121,002436.SZ,20190531,6.44,10.1486,11.8343,0.99,44.626,41.4523,3.8134,2.7588,2.7205,148790.7504,126183.8094,108210.7177,958212.4326,812623.7325
1122,002519.SZ,20190531,4.9,4.1978,6.3691,0.77,,,2.2829,3.6329,3.7545,112643.0898,83154.7845,54806.2554,551951.14,407458.4441
1123,600958.SH,20190531,10.25,0.2782,0.3816,0.56,58.2325,34.7251,1.338,6.9573,5.7686,699365.5803,567736.054,413983.8118,7168497.1981,5819294.5535
1124,300174.SZ,20190531,25.36,1.448,3.7504,1.16,75.1265,147.9398,9.4871,3.6482,3.7883,24480.0,22627.5355,8736.0619,620812.8,573834.3003
1125,002133.SZ,20190531,3.54,0.3912,0.4755,0.92,8.1547,22.346,0.85,0.8667,1.4767,77414.4175,63495.7144,52233.9374,274047.038,224774.829
1126,000510.SZ,20190531,4.57,0.8627,1.0121,0.77,27.8113,26.8123,2.9073,1.3453,1.2552,60918.2254,54947.9157,46833.8687,278396.2901,251111.9747
1127,601231.SH,20190531,12.25,0.1864,0.8555,0.73,22.5945,21.9269,2.884,0.7945,0.7616,217592.358,217592.358,47407.5978,2665506.3855,2665506.3855
1128,600207.SH,20190531,5.08,1.186,2.9003,1.08,,,2.8328,2.0543,2.128,86295.5974,69000.0,28216.4351,438381.6348,350520.0
1129,300528.SZ,20190531,7.48,1.7252,2.1493,0.87,,,2.0335,1.6842,1.571,37260.8054,16581.3534,13309.2372,278710.8244,124028.5234
1130,000691.SZ,20190531,4.09,1.037,1.2748,0.67,120.1696,121.651,15.7573,35.0509,33.9122,32327.0,29048.63,23630.9005,132217.43,118808.8967
1131,002551.SZ,20190531,5.09,0.5154,0.6316,0.8,36.773,49.114,1.5313,2.2038,2.4236,70591.7914,44372.0225,36205.8637,359312.2182,225853.5945
1132,600766.SH,20190531,8.3,7.1941,10.1773,1.42,,,36.6843,154.0755,170.0079,22422.6822,22393.2072,15829.2072,186108.2623,185863.6198
1133,600712.SH,20190531,4.73,0.2091,0.3428,0.52,,,2.5325,1.2098,1.2714,54465.536,53795.9475,32818.7597,257621.9853,254454.8317
1134,300167.SZ,20190531,5.32,4.9017,7.6425,0.57,,,2.9445,6.1577,5.6402,30024.0,30024.0,19256.6343,159727.68,159727.68
1135,601628.SH,20190531,26.12,0.0498,0.6918,0.64,64.7893,30.8759,2.0705,1.148,1.0693,2826470.5,2082353.0,150000.0,73827409.46,54391060.36
1136,300750.SZ,20190531,69.44,1.1585,1.1585,0.67,45.0016,37.9072,4.4533,5.1474,4.2479,219501.74,21724.3733,21724.3733,15242200.8256,1508540.482
1137,300315.SZ,20190531,3.38,1.1733,1.29,1.25,,,1.6964,4.7303,5.0562,275748.4192,258998.2153,235575.1561,932029.6569,875413.9677
1138,000938.SZ,20190531,28.31,1.7614,2.0794,1.29,33.9457,31.5623,2.1649,1.1973,1.1472,204291.4196,83319.0569,70576.7491,5783490.0889,2358762.5008
1139,600887.SH,20190531,30.01,0.7618,0.8361,1.14,28.4133,27.6594,6.8844,2.3168,2.2185,609712.5108,605832.2912,551978.7086,18297472.4491,18181027.0589
1140,002354.SZ,20190531,3.82,3.7429,4.3709,1.86,,,1.7778,1.3702,1.5716,93214.29,68855.6932,58961.8214,356078.5878,263028.748
1141,300307.SZ,20190531,6.67,0.7693,1.9648,1.03,38.809,51.9961,1.3147,3.1659,3.0061,80200.0,79322.3271,31056.669,534934.0,529079.9218
1142,300637.SZ,20190531,12.56,2.8288,3.1698,1.01,21.4467,20.0154,4.199,5.6059,5.2717,23476.02,12329.404,11003.204,294858.8112,154857.3142
1143,300762.SZ,20190531,68.76,27.097,27.097,1.79,89.3795,80.8392,8.3472,21.5377,20.2343,13336.0,3336.0,3336.0,916983.36,229383.36
1144,300273.SZ,20190531,5.15,1.4195,1.5823,1.06,40.6162,40.1996,1.6015,3.4214,3.2715,79458.0776,56214.6134,50432.1641,409209.0996,289505.259
1145,000922.SZ,20190531,9.9,0.8123,1.4064,0.79,17.4027,14.9833,2.5135,2.4897,2.2737,48989.3378,48530.2919,28030.562,484994.4442,480449.8898
1146,000005.SZ,20190531,3.03,0.2425,0.3107,0.59,21.5536,27.9118,2.1796,6.5971,7.6777,105853.6842,105794.6242,82576.0487,320736.6631,320557.7113
1147,600030.SH,20190531,20.13,0.5845,0.734,0.53,25.9762,22.2594,1.5446,6.5532,6.4134,1211690.84,981466.17,781496.5954,24391336.6092,19756914.0021
1148,002617.SZ,20190531,5.06,1.6862,3.437,0.85,,,2.4348,2.4689,2.7825,147354.484,106504.5834,52253.191,745613.689,538913.192
1149,300688.SZ,20190531,38.0,3.6112,4.9979,1.05,192.1937,135.6598,6.8162,7.7139,7.3248,6800.0,3653.8665,2640.114,258400.0,138846.927
1150,300222.SZ,20190531,14.41,0.8567,1.1375,0.63,26.7524,28.4874,2.3212,2.9252,2.8145,72954.8456,34170.2204,25736.9715,1051279.3251,492392.876
1151,600533.SH,20190531,3.85,10.6492,20.0744,4.25,18.5761,9.0549,1.02,1.7346,1.6251,105000.0,105000.0,55700.96,404250.0,404250.0
1152,002736.SZ,20190531,11.93,0.1011,0.4118,0.63,28.5757,21.4113,1.9769,9.7524,8.5535,820000.0,820000.0,201356.4669,9782600.0,9782600.0
1153,300337.SZ,20190531,3.96,0.7767,1.4289,0.67,,,2.2205,1.6878,1.7524,82192.0,70069.9577,38086.0172,325480.32,277477.0325
1154,300500.SZ,20190531,20.86,0.5244,1.0573,0.97,25.0703,24.8385,2.1748,2.56,2.4268,13422.3528,11825.8381,5865.8381,279990.2794,246686.9828
1155,002691.SZ,20190531,6.96,0.5831,1.9846,0.72,157.0598,153.804,2.6926,5.6799,6.2045,34000.0,33909.01,9963.7915,236640.0,236006.7096
1156,300356.SZ,20190531,7.11,2.9778,5.0879,0.7,124.8981,108.1659,2.8175,6.7053,6.8773,41111.837,36858.6022,21571.8736,292305.1611,262064.6616
1157,002593.SZ,20190531,4.95,6.0403,9.6555,0.72,42.5234,42.4516,1.8808,1.1958,1.2348,70111.0,46658.338,29188.648,347049.45,230958.7731
1158,002474.SZ,20190531,8.6,1.4527,1.6219,0.66,153.4792,153.4825,3.6565,6.5858,6.6886,62220.0,46864.827,41977.8233,535092.0,403037.5122
1159,300238.SZ,20190531,25.61,12.0461,15.5342,1.78,148.4405,141.1911,5.8792,14.8118,13.9565,26515.5701,24514.5076,19010.0254,679063.7503,627816.5396
1160,002554.SZ,20190531,3.96,1.9823,2.1664,1.08,,,2.4097,2.5517,2.4623,107081.0,76949.5201,70409.1813,424040.76,304720.0996
1161,300619.SZ,20190531,22.62,2.1132,2.1132,1.18,36.4341,36.2916,3.6998,2.6319,2.486,7468.0,3046.216,3046.216,168926.16,68905.4059
1162,300562.SZ,20190531,11.36,1.8124,2.2421,1.17,89.778,92.3602,4.0352,2.7817,2.7351,18979.7349,8508.2672,6877.6526,215609.7885,96653.9154
1163,000502.SZ,20190531,7.96,0.5667,0.7344,0.92,18.9971,16.8388,7.1202,84.4804,88.228,18481.9607,18334.8857,14148.4391,147116.4072,145945.6902
1164,600191.SH,20190531,6.16,4.0258,8.8147,0.65,,,1.5338,45.6728,40.3055,48493.2,48493.2,22147.6387,298718.112,298718.112
1165,300476.SZ,20190531,11.06,0.6705,1.1854,0.97,22.6481,22.1372,2.8701,2.6082,2.6499,77914.9975,75962.4011,42967.9286,861739.8724,840144.1562
1166,000059.SZ,20190531,6.65,0.735,1.4094,1.24,10.0783,9.7609,0.7861,0.2899,0.2862,159944.2537,159943.9081,83401.9906,1063629.2871,1063626.9889
1167,600830.SH,20190531,6.16,0.88,1.2761,0.95,91.0037,127.9278,1.3441,3.9906,4.7686,45432.2747,45432.2747,31331.5233,279862.8122,279862.8122
1168,600868.SH,20190531,3.55,2.7233,3.2074,1.31,307.7871,310.7608,2.9434,30.2435,29.6491,189814.8679,189814.8679,161165.3599,673842.781,673842.781
1169,600052.SH,20190531,3.09,0.16,0.309,0.83,22.8646,53.2109,1.1101,3.3317,3.4437,87178.9092,87178.9092,45129.3933,269382.8294,269382.8294
1170,002535.SZ,20190531,3.76,4.1523,4.9127,1.09,,,1.0908,1.4614,1.664,80168.3074,56930.3753,48118.1449,301432.8358,214058.2111
1171,600308.SH,20190531,4.53,0.4298,0.6678,0.72,7.3555,8.0897,0.678,0.3583,0.3708,116756.1419,116756.1419,75140.6117,528905.3228,528905.3228
1172,002699.SZ,20190531,6.63,0.8462,2.0444,0.68,,,1.8287,7.7532,7.9538,90957.2725,75010.3379,31048.7504,603046.7167,497318.5403
1173,000656.SZ,20190531,6.5,0.2983,0.7542,0.94,8.9318,8.7476,1.5971,0.8417,0.8201,533971.5816,524214.6924,207339.1537,3470815.2804,3407395.5006
1174,600391.SH,20190531,14.99,1.9554,3.0562,1.3,,,3.4977,2.0931,2.0078,33012.9367,33012.9367,21122.2062,494863.9211,494863.9211
1175,300065.SZ,20190531,14.29,3.0141,3.8674,2.2,53.8468,53.9301,3.2859,7.3933,7.3252,39817.4035,30016.5346,23394.0635,568990.696,428936.2794
1176,300673.SZ,20190531,33.61,2.4399,2.4464,0.8,29.2151,35.1884,4.1677,4.7153,4.7073,12196.0,3818.45,3808.2,409907.56,128338.1045
1177,603009.SH,20190531,6.8,0.7141,1.595,0.59,43.4777,54.5733,1.4012,1.9555,1.9929,35901.4653,32090.2615,14367.2015,244129.964,218213.7782
1178,002562.SZ,20190531,4.66,1.3814,1.7685,0.72,192.5731,,1.8993,2.9692,3.2116,90159.2069,53865.3571,42075.9111,420141.9042,251012.5641
1179,300459.SZ,20190531,5.91,1.0857,1.6223,0.76,13.835,14.5226,1.6466,4.275,4.3375,197123.2995,76259.3228,51035.9501,1164998.7,450692.5977
1180,002180.SZ,20190531,24.26,0.2863,0.7681,0.5,27.1362,26.9723,5.1378,1.1766,1.172,106341.3323,99787.3058,37192.8202,2579840.7216,2420840.0387
1181,600218.SH,20190531,14.36,12.2407,18.6357,1.1,133.4402,117.4367,2.685,1.5229,1.4858,36875.5,36875.5,24221.25,529532.18,529532.18
1182,002598.SZ,20190531,6.82,0.5852,0.9373,0.24,25.3262,24.5576,2.6822,2.2565,2.0813,31200.0,27016.4663,16866.1213,212784.0,184252.3002
1183,600633.SH,20190531,9.51,0.3145,0.5904,0.77,25.8834,19.3272,1.5562,6.4826,5.6373,130192.3953,129026.8941,68741.934,1238129.6793,1227045.7629
1184,002901.SZ,20190531,32.44,2.8096,2.8096,1.59,35.1016,33.8168,8.5132,16.8791,15.616,40193.0,4009.7,4009.7,1303860.92,130074.668
1185,601375.SH,20190531,5.06,0.5225,0.7884,0.64,297.5866,134.1064,1.9341,11.8676,10.5406,386907.07,180274.2678,119474.2678,1957749.7742,912187.7951
1186,002462.SZ,20190531,15.51,0.6244,0.7996,0.95,11.8598,11.4761,1.5188,0.2164,0.2044,25052.6315,24931.7836,19468.0605,388566.3146,386691.9636
1187,000790.SZ,20190531,4.4,1.0236,1.331,1.11,87.0081,71.0207,3.2633,4.2815,4.1138,61636.0564,61577.024,47352.0845,271198.6482,270938.9056
1188,603229.SH,20190531,12.93,1.41,1.6698,1.43,47.1639,41.6802,3.4174,8.4827,8.1974,16000.0,5398.0,4558.0,206880.0,69796.14
1189,600818.SH,20190531,12.66,0.6296,1.4077,0.69,803.0063,936.1298,6.3928,7.6958,7.514,32144.791,23795.791,10642.7176,406953.0541,301254.7141
1190,601137.SH,20190531,9.63,2.9136,8.7282,2.61,17.7102,17.5434,1.7276,0.9959,0.9865,62721.9708,56392.8571,18824.933,604012.5788,543063.2139
1191,603898.SH,20190531,16.44,0.1356,0.4128,0.72,13.316,13.2156,2.385,2.3866,2.3666,30960.0686,30960.0686,10171.3386,508983.5278,508983.5278
1192,603909.SH,20190531,29.97,5.5488,5.5488,0.76,45.2447,42.9599,4.3184,4.8745,4.3936,10250.0,2500.0,2500.0,307192.5,74925.0
1193,601066.SH,20190531,23.0,7.6289,7.6289,0.61,56.9617,49.0487,3.9717,16.124,15.6109,764638.5238,40000.0,40000.0,17586686.0474,920000.0
1194,002820.SZ,20190531,12.92,0.5821,1.0131,0.82,31.4512,31.995,2.4412,5.5042,5.4919,20480.0,12406.6348,7127.7311,264601.6,160293.7216
1195,002198.SZ,20190531,7.06,3.7051,4.9391,0.88,99.8651,99.8075,4.5136,6.6725,6.7436,50750.9848,45126.085,33851.985,358301.9527,318590.1601
1196,601866.SH,20190531,2.85,0.1911,0.4306,0.8,24.0208,19.5649,1.9512,2.038,2.0944,1168312.5,793212.5,352150.0614,3329690.625,2260655.625
1197,603665.SH,20190531,24.2,1.9088,2.2543,1.9,28.9588,28.9108,2.4383,2.6729,2.5754,10000.0,3727.0834,3155.8334,242000.0,90195.4183
1198,603121.SH,20190531,24.9,22.9951,22.9951,1.21,57.1254,51.1555,4.2369,8.7417,8.196,18000.0,4500.0,4500.0,448200.0,112050.0
1199,002937.SZ,20190531,17.86,26.2316,26.2316,1.84,47.9306,39.1801,6.4226,5.1655,4.9668,29440.0,7360.0,7360.0,525798.4,131449.6
1200,600359.SH,20190531,5.99,7.402,12.4022,1.28,,,4.8942,3.6473,3.7585,38151.282,38151.282,22769.7245,228526.1792,228526.1792
1201,000862.SZ,20190531,5.94,12.6272,15.0006,2.03,78.9091,91.3946,1.611,3.5102,3.3982,70611.8997,50135.289,42202.9097,419434.6842,297803.6167
1202,002722.SZ,20190531,14.78,0.6521,1.3166,1.11,21.3369,21.6878,1.4284,1.1371,1.1351,17546.6542,17223.7562,8530.8683,259339.5491,254567.1166
1203,002111.SZ,20190531,12.58,0.3765,0.5974,0.82,20.4558,19.8103,1.7133,2.1961,2.2304,38182.7504,32723.4897,20624.5408,480339.0,411661.5004
1204,600229.SH,20190531,7.31,0.3295,0.7898,0.95,14.7478,14.1469,1.9335,2.3649,2.2965,70209.601,70209.601,29286.9729,513232.1833,513232.1833
1205,603556.SH,20190531,14.25,1.1305,1.177,1.25,21.357,19.7163,1.4457,2.76,2.7285,49446.41,16775.3612,16112.0728,704611.3425,239048.8971
1206,000880.SZ,20190531,8.52,2.9291,2.9291,0.5,56.5945,69.6932,1.7019,0.9934,0.979,27610.05,13513.5,13513.5,235237.626,115135.02
1207,300063.SZ,20190531,3.33,0.9351,1.4623,0.64,,,2.4007,0.3036,0.3159,72642.695,58191.5916,37214.0818,241900.1744,193778.0
1208,002864.SZ,20190531,29.32,1.7633,3.1307,0.66,39.2871,37.8963,4.1325,5.1919,4.9273,8667.0,4493.225,2530.725,254116.44,131741.357
1209,300055.SZ,20190531,6.89,0.5062,0.6988,0.73,,,1.0428,4.5014,4.9658,86518.4815,86309.914,62515.877,596112.3375,594675.3075
1210,300278.SZ,20190531,5.61,2.2987,2.6378,0.45,138.4937,,1.9982,1.2319,1.2709,59846.3412,26806.0046,23359.4013,335737.9741,150381.6858
1211,002942.SZ,20190531,29.38,24.2445,24.2445,2.36,27.5217,25.6928,4.3072,3.6461,3.6238,12000.0,3000.0,3000.0,352560.0,88140.0
1212,600210.SH,20190531,4.15,0.6791,0.9233,0.64,14.5455,14.7004,1.3901,0.6986,0.6937,151673.6158,151673.6158,111552.7982,629445.5056,629445.5056
1213,600137.SH,20190531,14.37,0.5992,1.5989,0.73,47.9057,46.3771,2.7635,3.6044,3.5092,9721.7588,9721.7588,3643.3345,139701.674,139701.674
1214,603017.SH,20190531,12.97,1.2917,2.3445,1.36,21.2192,20.9447,1.9919,1.9126,1.8816,27517.8728,26992.687,14872.1148,356906.8102,350095.1504
1215,300350.SZ,20190531,6.02,1.2618,1.6762,0.75,,,2.9006,3.0084,3.0388,47672.4433,31279.5727,23546.5261,286988.1087,188303.0277
1216,000639.SZ,20190531,8.2,0.6129,1.2447,0.93,13.496,13.2712,1.4228,1.0817,1.0778,77102.0068,77102.0068,37968.0118,632236.4558,632236.4558
1217,300448.SZ,20190531,7.01,2.1564,2.4505,1.16,34.6205,33.6588,3.9187,6.3435,6.191,69253.5769,40948.6583,36033.712,485467.5741,287050.0947
1218,600050.SH,20190531,5.93,0.3627,0.9734,0.61,45.1074,41.7997,1.3002,0.6328,0.6367,3104096.7687,2119659.6395,789710.7974,18407293.8384,12569581.6622
1219,002197.SZ,20190531,7.64,1.2276,1.5315,0.71,,,1.6317,2.9539,3.031,51515.6948,43457.8314,34835.592,393579.9083,332017.8319
1220,600026.SH,20190531,6.22,0.3,0.6845,0.69,238.5516,40.5749,0.8958,2.0413,1.8263,403203.2861,273603.2861,119910.8266,2507924.4395,1701812.4395
